WKT,nama,deskripsi
"POLYGON ((106.7254685 -6.0884322, 106.7199753 -6.0925288, 106.7184304 -6.0916753, 106.7105339 -6.0957719, 106.708474 -6.0950892, 106.7060707 -6.0956012, 106.7017792 -6.0971375, 106.6981743 -6.0966254, 106.6931961 -6.0967961, 106.6911362 -6.0959426, 106.686673 -6.0974788, 106.6892479 -6.1070374, 106.6933678 -6.1065253, 106.6976593 -6.1107925, 106.6961144 -6.1124994, 106.6892479 -6.1140355, 106.6897629 -6.121887, 106.6870163 -6.129397, 106.6899346 -6.1336639, 106.6923378 -6.1367362, 106.6852997 -6.1435632, 106.687188 -6.1478301, 106.687703 -6.1592651, 106.6901062 -6.1601185, 106.6889046 -6.1736013, 106.6955994 -6.1747959, 106.696801 -6.1754786, 106.7058991 -6.1794039, 106.7156838 -6.1852064, 106.7177437 -6.187425, 106.7163704 -6.1920328, 106.7177437 -6.1935688, 106.7246102 -6.1913502, 106.7246102 -6.1951047, 106.7228936 -6.1995418, 106.7244385 -6.2067094, 106.719632 -6.2099518, 106.7184304 -6.2195084, 106.7184304 -6.2249692, 106.7379998 -6.2241159, 106.740403 -6.226505, 106.7428063 -6.2276996, 106.7446945 -6.229406, 106.7446945 -6.2456173, 106.7479561 -6.2495421, 106.752076 -6.250054, 106.7544792 -6.25432, 106.7543076 -6.2580741, 106.7512177 -6.2618281, 106.7570542 -6.2618281, 106.7524193 -6.2652408, 106.7544792 -6.2684829, 106.7500161 -6.2718956, 106.7522476 -6.2746257, 106.7587708 -6.2736019, 106.7577408 -6.2783797, 106.762204 -6.2783797, 106.761174 -6.2855461, 106.7668389 -6.2869112, 106.7671822 -6.2916888, 106.7704438 -6.2964663, 106.7735337 -6.304315, 106.7767952 -6.3200122, 106.7810868 -6.3154054, 106.7882965 -6.316941, 106.7906998 -6.3145523, 106.7955063 -6.3154054, 106.8037461 -6.3160879, 106.8092392 -6.314723, 106.806321 -6.3222302, 106.8049477 -6.3261544, 106.8020294 -6.3328084, 106.7991112 -6.3377561, 106.7972229 -6.3457748, 106.7927597 -6.3474809, 106.7927597 -6.3520874, 106.7929314 -6.3573762, 106.794133 -6.3624943, 106.7949913 -6.3650534, 106.8015145 -6.3655652, 106.8049477 -6.3633473, 106.8097542 -6.3640298, 106.8137024 -6.3589116, 106.8191956 -6.3556701, 106.8248604 -6.3561819, 106.8339585 -6.3558407, 106.8349884 -6.353964, 106.8368767 -6.3517461, 106.8391083 -6.3502107, 106.839795 -6.3438981, 106.8361901 -6.3438981, 106.8389366 -6.3404859, 106.8442581 -6.3425333, 106.8463181 -6.3399741, 106.8471764 -6.3384386, 106.850438 -6.33605, 106.8531845 -6.3362206, 106.8500946 -6.3401447, 106.8523262 -6.3416802, 106.8549012 -6.3438981, 106.8549012 -6.3467985, 106.8576477 -6.3490164, 106.8564461 -6.3524286, 106.8624543 -6.3563525, 106.8689774 -6.3537934, 106.8718956 -6.3527698, 106.8746422 -6.3561819, 106.8710373 -6.3614707, 106.8792771 -6.3609589, 106.8811653 -6.3657358, 106.8852852 -6.3657358, 106.881852 -6.3693184, 106.8900917 -6.3691478, 106.9012635 -6.3718439, 106.9026368 -6.3660434, 106.9057129 -6.3607883, 106.9149826 -6.3662476, 106.9144677 -6.3556701, 106.9173859 -6.3503813, 106.9168709 -6.3459455, 106.9197892 -6.342192, 106.9213341 -6.3350263, 106.9213341 -6.3297373, 106.9184159 -6.3273487, 106.9218491 -6.3222302, 106.9213341 -6.3177941, 106.9221924 -6.3140405, 106.9204758 -6.3107987, 106.9211624 -6.3055094, 106.9213341 -6.3009026, 106.9187592 -6.2974901, 106.9154976 -6.2959544, 106.9113777 -6.2942482, 106.9103478 -6.2908356, 106.9103478 -6.2889587, 106.9088028 -6.2840105, 106.9084595 -6.2785503, 106.9086312 -6.2737726, 106.9058846 -6.2708718, 106.9053696 -6.2664353, 106.9057129 -6.2606337, 106.9081162 -6.2579034, 106.914811 -6.2563677, 106.9204758 -6.2503953, 106.9228791 -6.2531255, 106.9269989 -6.25432, 106.9335221 -6.2529549, 106.9448517 -6.2515898, 106.9445084 -6.2474944, 106.9433068 -6.2386209, 106.9453667 -6.2345254, 106.9474266 -6.2280409, 106.9474266 -6.2239453, 106.9500016 -6.219679, 106.9548081 -6.2176312, 106.9606446 -6.212341, 106.9632195 -6.2143888, 106.9683693 -6.2036376, 106.967511 -6.1887903, 106.9709442 -6.188961, 106.9719742 -6.1747959, 106.9714592 -6.1677986, 106.9709442 -6.1573878, 106.9721459 -6.1493662, 106.9721459 -6.1450993, 106.9706009 -6.1345173, 106.9704293 -6.1287142, 106.9699143 -6.121887, 106.9688843 -6.1152303, 106.9700859 -6.1019168, 106.9693993 -6.0979909, 106.967511 -6.0938943, 106.9620179 -6.0937236, 106.9592713 -6.0956012, 106.9560097 -6.1008926, 106.9560097 -6.0957719, 106.9553231 -6.0911633, 106.9551514 -6.0887736, 106.9498299 -6.089115, 106.9491432 -6.1003806, 106.9402169 -6.0981616, 106.9369553 -6.096284, 106.9292305 -6.098503, 106.9245957 -6.0993564, 106.923394 -6.0822872, 106.8986748 -6.0814337, 106.8991898 -6.0897977, 106.9185875 -6.0899684, 106.9191025 -6.1003806, 106.9081162 -6.0988444, 106.9081162 -6.1014047, 106.9110344 -6.1022581, 106.9106911 -6.1037943, 106.9072579 -6.1041357, 106.9070862 -6.1078908, 106.9045113 -6.1055012, 106.9050263 -6.0974788, 106.89301 -6.0974788, 106.8926667 -6.106184, 106.8902634 -6.1056719, 106.8906067 -6.0966254, 106.8880318 -6.0971375, 106.8871735 -6.1065253, 106.8864868 -6.0950892, 106.882367 -6.0959426, 106.882882 -6.1070374, 106.8809937 -6.0952599, 106.8787621 -6.0957719, 106.8780754 -6.1095977, 106.8768738 -6.1015754, 106.8631409 -6.1119873, 106.860566 -6.1092563, 106.8554161 -6.1111339, 106.8555878 -6.1165958, 106.8437432 -6.1206922, 106.8294953 -6.1210336, 106.8274353 -6.1162544, 106.8171356 -6.1147183, 106.8161057 -6.1189854, 106.8104409 -6.1203508, 106.8049477 -6.0937236, 106.7919014 -6.0915046, 106.7891548 -6.1072081, 106.7817734 -6.1085736, 106.7766236 -6.1044771, 106.7713021 -6.1036237, 106.7658089 -6.1000392, 106.7598007 -6.1041357, 106.7517327 -6.1008926, 106.7361972 -6.0989298, 106.7254685 -6.0884322))",DKI Jakarta,
