WKT,nama,deskripsi
"POLYGON ((110.0274483 -7.8974249, 110.0562874 -7.9076268, 110.0913063 -7.9205488, 110.1290718 -7.939591, 110.1750771 -7.9593123, 110.2025429 -7.9776728, 110.2293221 -7.9939925, 110.264341 -8.0041919, 110.2924934 -8.0143911, 110.3405586 -8.0273098, 110.3522316 -8.0429476, 110.3645912 -8.0545056, 110.3735176 -8.0687826, 110.392057 -8.0735415, 110.4215828 -8.083739, 110.4408089 -8.0952958, 110.4648415 -8.1075321, 110.4888741 -8.1129703, 110.5135933 -8.1218073, 110.533506 -8.1292845, 110.576078 -8.1320035, 110.5795113 -8.1401603, 110.5911842 -8.1469575, 110.6001106 -8.1442387, 110.6880013 -8.1836605, 110.7092873 -8.1823012, 110.705854 -8.1999719, 110.7161537 -8.1972533, 110.7401863 -8.1938552, 110.7697121 -8.1999719, 110.7999245 -8.1870588, 110.7978645 -8.1986126, 110.8273903 -8.2040496, 110.8328835 -8.1945348, 110.8301369 -8.1748249, 110.8184639 -8.1632704, 110.8205238 -8.1381211, 110.8122841 -8.1510358, 110.7985512 -8.1605516, 110.7875649 -8.1591922, 110.7875649 -8.1388009, 110.7889381 -8.1095714, 110.7855049 -8.0884977, 110.7793251 -8.0653834, 110.7669655 -8.0415878, 110.7552925 -8.0259499, 110.7614723 -8.002832, 110.7676521 -7.9837927, 110.7731453 -7.9409511, 110.7703987 -7.9096671, 110.7765785 -7.898105, 110.7772652 -7.8831418, 110.7820717 -7.8722592, 110.7903114 -7.8545743, 110.7806984 -7.8532139, 110.7855049 -7.8198825, 110.7758919 -7.8103587, 110.7655922 -7.8083179, 110.762674 -7.816396, 110.7628456 -7.8248143, 110.7561508 -7.8272802, 110.751516 -7.8210729, 110.7465378 -7.818862, 110.7443062 -7.8049165, 110.7346931 -7.801515, 110.7113472 -7.7851877, 110.7123771 -7.7930112, 110.7137504 -7.8008347, 110.696241 -7.8096784, 110.6852546 -7.8062772, 110.6749549 -7.803386, 110.6708351 -7.8042362, 110.6737534 -7.7947121, 110.6797615 -7.7913106, 110.6715218 -7.7851877, 110.6569306 -7.8052566, 110.652639 -7.8003245, 110.6464592 -7.7960727, 110.6365029 -7.8004947, 110.6296364 -7.7987939, 110.6069771 -7.7981136, 110.5918709 -7.8055967, 110.5733315 -7.801515, 110.5870644 -7.7919909, 110.5630318 -7.7790649, 110.5575386 -7.7872287, 110.5492989 -7.796753, 110.5314461 -7.7974333, 110.5142799 -7.7715812, 110.4936806 -7.7715812, 110.4902473 -7.7511705, 110.4902473 -7.7253156, 110.4868141 -7.6987787, 110.4723946 -7.6613519, 110.4703346 -7.620519, 110.4620949 -7.5864886, 110.4559151 -7.5585817, 110.4466454 -7.5425854, 110.4167763 -7.559943, 110.3975502 -7.5796822, 110.3803841 -7.6007817, 110.3343788 -7.6388943, 110.3055397 -7.6538662, 110.2918068 -7.6783645, 110.2767006 -7.7076245, 110.2595345 -7.693335, 110.2657143 -7.670879, 110.2657143 -7.6538662, 110.2574745 -7.6416165, 110.2458015 -7.6491025, 110.2142159 -7.649783, 110.2004829 -7.6470608, 110.1840035 -7.6470608, 110.1462379 -7.6518246, 110.1421181 -7.6443387, 110.1208321 -7.669518, 110.1393715 -7.6885717, 110.1304451 -7.693335, 110.1331917 -7.7049027, 110.132505 -7.7375629, 110.1276985 -7.7464079, 110.1167122 -7.7586546, 110.111219 -7.7749829, 110.0974861 -7.7845074, 110.089933 -7.7933515, 110.08032 -7.8096784, 110.0597206 -7.8185219, 110.059034 -7.8348479, 110.0446144 -7.8532139, 110.0425545 -7.8749799, 110.0274483 -7.8974249))",DIY Yogyakarta,
